Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Monaco,MCO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.6897265,500.4253563,561.8442991,483.636381,318.5285624,357.7805935,441.679757,523.5187714,653.5669868,883.9651088,1032.616302,1166.018512,1476.541851,2068.686406,1797.922575,2397.219833,2930.414881,3110.128375,3382.545298,3302.630256,2548.604673,2684.996349,3279.110771,3876.121113,,
Madagascar,MDG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,583.9563446,512.7183491,500.4474593,474.8359634,380.3361752,361.4731879,402.1937287,282.6093924,271.3638928,260.3840399,317.8197725,251.032279,279.3274378,295.0430767,243.5435022,254.8817217,318.5428671,266.8780704,268.0456615,253.2059687,266.6565813,304.8057898,287.4673512,335.136745,258.414664,286.6895386,302.0186984,393.9565565,479.7203874,403.712208,402.6254401,452.5283381,432.7288879,448.752775,440.7430381,382.7968769,393.4952428,436.2144207,442.9580627,,
Maldives,MDV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,562.149805,561.5755624,536.1717517,697.1119234,731.2274562,796.1345035,843.6447994,956.8214729,1032.643554,1143.295386,1332.73003,1472.538289,1614.02183,1678.433222,1795.342835,1874.290284,2594.549058,2589.444553,2924.152879,3325.385419,3107.593722,4121.216272,4094.437974,5026.173462,5140.107332,5348.951451,5625.530022,5688.370432,6092.727066,6649.613537,7172.021819,7304.217891,7582.119817,8058.141463,,
Middle East & North Africa,MEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.633846,1861.582148,2061.803478,2233.341481,2296.469356,2259.683217,2298.664284,2403.679262,2440.696768,2420.766474,2625.368725,2973.774747,3412.902815,3947.344013,4684.288876,5599.195835,5109.830462,5831.214918,6616.697599,7031.840688,6911.681027,6897.698665,6176.823332,6165.590663,6210.029721,6583.31326,,
Mexico,MEX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,596.8530374,641.4512677,716.2873506,854.7539127,1073.412942,1265.174143,1235.091068,1094.257967,1329.044361,1659.651235,2442.00686,3082.997277,1974.860609,1537.263708,1833.870984,1943.926646,1265.226726,1368.888459,1722.838846,2110.994932,2486.902252,3022.973904,3455.932318,4776.535365,4951.50904,3127.54982,3538.562256,4357.113324,4530.551732,5105.493439,5890.903708,6258.522135,6269.999703,5719.8652,6014.111215,6512.036567,7165.795662,7643.168888,7849.732536,6283.837963,7328.466611,7875.588671,7869.472495,8212.699419,8543.75311,7601.576181,6864.104915,7251.378142,7447.238923,,
Marshall Islands,MHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,172.2564924,181.1425645,198.1893642,242.8557015,290.5530428,312.5054415,323.7469074,354.3068394,378.2293924,425.2033874,488.4229568,557.1326093,540.0064317,507.315204,504.0332324,521.2457442,534.5404048,529.2780111,564.7041658,594.2559232,670.9897325,734.3505642,734.0988773,778.1744154,842.0308896,930.371536,1008.563655,1057.447122,1017.95707,978.6488872,1042.476895,1040.978635,1048.412784,1158.677392,1342.413637,1562.488762,1834.296399,2244.829267,2611.307377,2573.304579,3064.007353,3512.512561,3725.258586,3906.868918,4049.836223,3842.624404,3829.20533,4134.544791,4364.052064,,
North Macedonia,MKD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.454826,1382.100656,1843.967696,1835.452017,1555.284714,1497.896544,1528.209168,1486.813305,1460.60031,1565.32824,1880.415925,2153.54609,2354.971746,2614.791849,2860.470531,3648.510858,3540.497432,3450.378757,3922.018338,3628.361853,4048.666041,4270.683748,3814.133115,4054.461391,4204.953593,4653.82168,,
Mali,MLI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,234.4766378,198.561531,168.4053701,159.9094641,149.2289221,167.2589427,219.9263387,244.8768696,247.7598087,248.4901762,297.3552799,296.6338324,301.4376209,293.905235,204.241118,258.7412738,259.1552038,242.1682081,255.6191686,297.6893744,246.2935465,270.3051469,281.0270897,339.1188944,378.8263286,428.6234845,456.0611486,513.1718617,568.7756515,559.5937275,566.8067654,660.974771,592.1121952,638.8429418,691.2930312,608.1397704,627.1353502,663.5912012,738.2317129,,
Malta,MLT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.2893848,131.7687877,136.8131556,209.409638,207.2990005,230.1482487,275.1770668,385.2607403,608.2371638,709.0709695,942.855518,1120.245977,1058.012719,1061.833104,1119.151304,1163.431102,1157.438049,1170.707368,1242.440203,,
Middle East & North Africa (excluding high income),MNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.2745885,890.9301976,1025.61185,1141.52361,1168.850066,1226.321124,1217.415579,1204.783774,1280.246702,1267.776002,1379.684368,1552.281799,1731.692079,1989.566436,2479.755832,2989.680439,2988.89248,3364.210565,3701.354712,3956.63052,3664.71607,3575.723413,3271.234914,3305.902089,3108.146925,,,
Montenegro,MNE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4083.476925,5315.144343,6592.563643,5822.386644,5845.288761,6564.564164,5883.138751,6412.072779,6480.322907,5810.611215,6097.751753,6883.590923,7717.759881,,
Mongolia,MNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,1036.59967,1100.085382,1160.017494,859.040594,871.2788763,1170.813049,1173.297194,1175.395565,1170.242428,867.6597258,937.6140884,507.4398187,297.8222105,340.677086,532.2723723,513.5316315,433.5042097,419.9725137,396.5460983,401.8075272,442.4171042,483.1037792,547.5039831,654.207811,816.821151,1012.312593,1258.231766,1593.829647,1266.661479,1823.232134,2528.652259,3250.188538,3375.940778,2973.933333,2869.693735,2476.267084,2131.539387,2553.442333,,
Northern Mariana Islands,MNP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.8704849,163.4467108,164.4037046,161.26403,163.2504223,230.9742034,269.9331082,294.6888573,300.7449597,268.6344397,239.4487627,224.5441004,273.8024393,328.2563105,355.0222951,357.2052359,401.8469266,473.6625158,452.7950064,403.8042522,517.3014739,575.6338808,582.3530066,602.8346522,524.7627279,378.9998574,401.2317044,438.1105348,,
Mauritania,MRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,605.0125277,607.9997313,588.0036824,597.7248484,541.9008557,480.7192941,551.2409209,615.6376746,636.8341749,638.0346645,642.0310163,903.0829476,892.5336655,738.6158434,757.8902875,784.5691028,817.2208988,774.3082558,728.517097,704.4350926,605.0853363,559.4870351,584.9634131,647.9974427,718.570769,835.6386593,952.3558106,964.205469,1117.753618,1154.276349,1232.405302,1423.729908,1339.552761,1416.236703,1249.350855,1206.043201,1245.268606,1259.712508,1345.691111,,
Mauritius,MUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,762.2514889,866.2421512,1048.028818,1215.359909,1106.682713,1078.034902,1002.921489,1010.04263,953.3713067,978.6104285,1330.06799,1730.47204,1945.758097,1988.934542,2395.543297,2566.908713,2837.737037,2808.556375,2957.757956,3284.185805,3509.840947,3261.978745,3201.436994,3298.651096,3513.7323,3479.241921,3638.724081,4312.649482,4866.53995,4744.418973,5160.568964,6074.189646,7219.529229,6337.246311,6649.6465,7493.367729,7946.366808,8651.300081,9079.458886,8308.037388,8707.751223,9680.927129,10369.31365,,
Malawi,MWI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,158.7782282,157.2691533,144.3506189,151.5540978,148.7355899,134.0238863,128.0348983,115.0590056,130.089087,142.0794961,164.6599318,193.4251166,153.5821998,180.2756229,89.8139773,104.0783759,186.0303443,218.9760128,129.9858943,132.1777598,125.4239912,118.6485976,250.6590349,216.5157659,233.4228223,236.0932698,243.7738315,262.7950496,305.6073139,332.6961952,367.333625,424.540709,296.723841,261.5725243,278.8080134,287.2216278,239.4250891,267.6377369,296.722223,,
Malaysia,MYS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,319.8917031,340.9209852,393.8464896,580.5115061,691.4594251,656.8069429,743.1918428,856.4588945,1026.89178,1209.1364,1381.743456,1407.283858,1468.005909,1543.721617,1662.99082,1436.988392,1256.478243,1417.484965,1568.673139,1649.768323,1817.293946,2062.513571,2411.548227,2668.09615,2888.207475,3335.114231,3616.226217,3431.681256,2276.590313,2384.56805,2763.350056,2715.102199,2952.955051,3218.780905,3584.426525,4073.483981,4599.525459,5493.66203,6302.841602,5509.739394,6765.462311,7881.385584,8064.735808,8239.993896,8430.819453,7434.877085,7361.464953,7628.481184,8180.051951,,
North America,NAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4442.242232,4753.994146,5207.03571,5776.419433,6090.523546,6505.695957,7222.293191,7892.732809,8759.28522,9389.786115,10008.16024,11289.10723,11829.60188,12569.87278,13961.58733,14787.5172,15441.53056,16396.48563,17875.82046,18888.8871,19623.18503,20007.61532,20749.89652,21329.78615,22410.77215,23376.35216,24518.35401,25921.67071,27173.16733,28456.25591,30076.40447,30642.19394,31282.52983,32587.0677,34630.17835,36789.87806,39111.85715,40135.45667,39850.08156,38448.96299,40773.44236,42630.56059,44560.06497,45409.22089,47097.4595,47810.41081,48096.54627,49866.06489,51896.4175,,
Namibia,NAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.204065,1842.020924,2011.260065,1866.762862,2078.207813,2253.860453,2175.616156,2208.781698,2038.907355,1926.481114,1972.917766,1743.520265,1639.305398,2440.559145,3109.801282,3246.88743,3524.871925,3681.871833,3588.871469,3683.022719,4475.63948,4848.85317,5017.419234,4748.99532,4766.949547,4247.663588,3842.433642,4528.081471,4598.594065,,
New Caledonia,NCL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,372.1170738,300.0411634,265.5239993,234.4557944,172.0764883,172.3179156,227.3472277,255.3528739,255.7674464,244.4458191,388.3010326,352.7605345,353.4419745,221.3606599,184.3396216,204.0841073,207.5966811,190.3749695,214.6789038,204.6722859,171.6093792,184.9785559,201.0488097,232.5136592,254.8757126,292.6179957,304.6155505,346.3952436,423.2822967,407.8724532,425.9745734,452.6738582,458.3257523,467.8355039,477.0337821,408.5941272,418.4296978,439.1855334,500.7170081,,
Nigeria,NGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,200.312118,138.035437,178.3514344,211.8674177,286.3726865,343.2007773,437.5319771,416.5434442,425.8820669,421.5666182,609.9675322,1918.807196,1663.006706,1094.928726,781.2049194,745.6260829,550.5738708,491.4635985,477.1779205,358.1737206,419.9825348,400.1109144,365.3263933,182.0557108,237.8065664,312.6434694,351.2435321,377.1775998,386.461195,417.0232651,403.9840439,467.9759798,604.5673569,627.3037995,767.7899912,945.6340024,1353.97999,1512.166648,1771.920609,1549.652464,1813.416363,1899.738438,2120.232241,2372.360698,2645.570624,2292.48663,1812.02501,1584.678951,1586.948089,,
Nicaragua,NIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,274.4880049,280.6322339,330.2161664,448.9648585,458.8631629,517.5556496,617.3387911,555.7419605,379.8161838,544.3607245,584.2242363,568.1038387,630.732451,706.6494633,591.6177926,654.5624434,883.9517505,502.269803,169.7875011,204.844728,228.7606974,250.6462089,253.9614315,659.7153471,716.0376171,748.5316333,759.5937307,809.401848,831.8933474,868.4414509,882.2219819,859.9495743,863.7559172,931.9580112,1020.42132,1062.292807,1157.435358,1304.223991,1251.558906,1276.670401,1402.710788,1484.262889,1523.491309,1633.033439,1747.373083,1780.63333,1837.02979,1725.358845,,
Netherlands,NLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2624.762737,2997.122849,3646.209189,4822.92535,5579.5274,6384.876749,6970.455969,8081.989082,9764.60766,11073.64344,11780.54718,9735.137618,9386.300472,9036.504408,8481.355574,8288.637314,11590.98012,14175.88727,14955.0932,14676.15918,17616.3966,18078.39872,19772.12285,19250.09109,20787.6852,24996.31086,24835.44778,22800.02497,23566.77512,24347.23195,22530.40219,22416.87424,24357.73021,30154.41052,33903.52323,34500.50122,37846.82154,43295.55163,46373.46959,42669.01796,41989.08912,45259.38347,41861.50698,43389.81535,43354.8462,37466.18226,37567.26557,40898.02311,44689.57407,,
Norway,NOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2758.579447,3144.569396,3707.55338,4797.684119,5678.611871,6804.892171,7283.431645,8234.688409,9003.238595,9972.517813,12042.2674,12074.415,11976.34687,11489.69487,11502.77895,12230.40405,14923.43751,17531.09691,18529.30129,18015.2309,20672.41009,21623.36665,23265.11997,21143.76758,22451.89178,27005.00867,28479.0364,28520.74453,28034.43839,28499.08444,28175.03601,29802.97809,33442.88788,39298.38939,44815.05218,52560.85446,57444.44355,66199.68284,73395.01038,61980.95715,68533.039,77285.39317,78708.03138,81017.78581,78135.08226,61356.67076,58756.52742,61916.33199,66019.07294,,
Nepal,NPL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,69.31916875,78.76936742,72.66852589,89.04482305,111.519472,101.2732862,90.35208198,102.9324267,118.5990746,121.2173461,139.5837182,143.1084005,143.2824573,150.4432462,147.4720632,156.3996498,158.0340964,186.0414006,185.1213357,185.3461525,195.6017717,164.4633152,172.3927819,187.3840483,196.2650892,198.769058,211.4632114,203.3314338,204.9773414,219.8663691,235.5126851,232.0489904,240.8165175,271.0752429,298.6127926,325.8630365,364.4354128,438.5067271,446.6284377,545.8033707,641.7120306,645.1647375,660.4210222,691.4900499,722.6716999,696.8229516,816.4937667,919.1069998,,
Nauru,NRU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1999.624936,2430.108369,2877.647726,3780.887601,3967.864669,3430.871003,3553.065478,3971.225081,4758.27853,5373.501507,6063.787595,6358.355892,6185.628151,6109.065522,5300.397316,5911.998661,7470.855497,9829.478657,11175.60751,10771.90373,10975.73962,9455.284404,9133.791036,10137.28612,11964.64646,13746.76183,14601.66451,13829.73405,11853.37338,12157.86912,10753.1615,11091.77012,13574.67308,17817.96433,20422.01537,21993.11506,20920.92371,25400.59037,23851.3341,22405.57577,26686.79393,30788.02234,32199.83877,34994.29482,36233.13489,31554.1401,32914.74322,34385.17804,34056.90068,,
OECD members,OED,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2266.107845,2474.968911,2843.439202,3406.651891,3718.339691,4103.27618,4408.538424,4915.307937,5868.346634,6627.053025,7222.535203,7274.90039,7130.547055,7251.947889,7565.522243,7891.015588,9513.866179,10956.43355,12329.27365,12701.20311,14141.01447,14807.30176,15763.80969,15767.30596,16762.00191,18329.29688,18425.37555,18107.33764,18258.7199,18960.44513,19220.67888,18918.55445,19555.11485,21697.65302,24028.23166,25226.94801,26502.09991,28558.21865,29550.79655,27432.47185,28897.5679,30984.41779,30920.88592,31124.05389,31699.51915,29785.91036,30023.49048,31158.64675,32563.73808,,
Oman,OMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,128.6095621,154.5743682,168.7512772,77.48399833,526.3035978,787.5388049,1106.832181,1312.932693,1372.857922,1102.556909,2556.816617,3371.299778,3842.110223,3560.682508,3892.424865,4043.079759,3122.420674,2822.171095,2972.193315,2916.42046,3194.89242,3745.494649,3878.369434,3717.321684,3800.420572,3904.994982,4001.575052,4312.460818,4090.679127,4198.674437,4512.883523,4917.161321,5287.995351,5563.613894,5968.590241,6776.653809,7051.190207,9306.245883,13137.45719,9677.680702,10435.56769,9507.71778,10653.58087,10568.19415,10631.95534,10692.57298,9947.353217,9921.765626,9239.206487,,
Other small states,OSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1546.180915,1828.592014,1815.498072,1668.978399,1553.878523,1462.586769,1523.431997,1635.913956,1861.978171,1840.076253,2148.389975,2314.568477,2459.879392,2340.289876,2398.435108,2695.353564,2709.460488,2777.668117,2682.84986,2710.208929,2867.602256,3067.978001,3245.470534,4001.353364,4674.092389,5259.642232,6299.399056,7514.422184,8919.813024,7642.336486,8483.61383,10091.9242,10654.16276,11230.04926,11596.74206,10091.72311,9919.241352,10665.07395,11305.3419,,
Pakistan,PAK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,151.3811617,163.1667229,140.7609002,93.15505345,126.1394722,155.7840977,180.2707777,201.0615894,239.4894854,258.7261874,301.6735764,347.9844813,366.475031,340.220895,352.1805426,335.3497497,332.193555,330.6098304,363.6021292,365.5346193,353.2142566,384.805159,392.5217146,405.2149825,396.0508835,449.0634582,449.1422211,427.7872264,413.7539394,407.9921534,511.939226,484.2508246,482.8460334,556.7260862,635.7511713,689.3771921,763.8512048,832.6501394,916.3467898,903.8794473,945.9683158,1125.505862,1167.646538,1183.807411,1235.301779,1354.500113,1369.726816,1456.277283,1468.730795,,
Panama,PAN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,815.2039126,869.35108,968.2185446,1072.786579,1189.603847,1205.946331,1237.104629,1438.934385,1577.707607,1898.697292,2064.341982,2357.024117,2511.722723,2445.735456,2628.824901,2533.598918,2808.821565,2255.742524,2167.593272,2320.208731,2419.362873,2784.624267,3009.156315,3183.004431,3117.224188,3186.654145,3301.301117,3510.638011,3537.256521,3576.311419,3538.724817,3746.010747,3758.457596,3992.54245,4230.136977,4573.055672,5406.410625,6338.081982,6791.098528,7025.856468,8352.030631,9470.713629,10553.52414,10967.04334,11872.71146,12327.18716,13189.00586,13259.60295,,
Peru,PER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,482.6023659,528.0967502,569.3844547,646.1501578,783.2183919,956.3326442,864.3221633,778.5677297,622.8539826,727.1350821,797.175557,998.0343064,999.2561541,736.6765145,723.7065605,670.4613747,624.9380751,836.3092018,541.9474867,801.4242893,969.2806362,1354.334804,1395.049868,1328.182422,1677.437523,1935.844225,1982.596207,2052.519059,1943.849491,1709.872399,1714.401173,1719.290514,1787.07149,1881.188014,2055.829458,2270.788025,2424.089676,2796.645995,3381.27704,3429.253803,4090.605877,4670.832245,5295.329908,5590.958546,5571.373522,5214.35251,5080.428087,5389.069538,5520.049002,,
Philippines,PHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,171.5784335,178.6880056,218.5607189,304.4940319,319.5630401,356.8018691,401.9244733,456.4873952,530.3878854,607.8490476,658.1563849,657.1524018,566.7286363,503.5938326,477.9199531,451.2191234,494.423922,558.5760866,615.4427914,640.8489845,649.5050467,751.4616315,751.7904693,875.9832244,990.800536,1096.226112,1088.406837,1014.745373,1141.04042,1081.609123,995.2402264,1037.964179,1045.678591,1089.066119,1213.557747,1400.031237,1642.393194,1921.008709,1885.505475,2171.579605,2374.446688,2669.849297,2878.395616,2944.046953,3021.670793,3106.837156,3157.308526,3246.381629,,
Palau,PLW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,517.4787285,509.1618803,465.4111296,487.8750319,511.495941,445.7498936,482.6764376,531.1691103,606.2777987,581.9516035,519.3305407,595.4019599,606.8002489,644.2856301,729.3278507,573.7014009,633.2573149,674.8395209,511.5541748,424.3455479,406.2551446,349.792052,330.3102566,364.4613477,380.2957992,477.092888,782.9020073,965.483145,1122.039642,1126.653534,1313.994242,1582.946264,2064.981758,2034.807514,2299.575734,2098.874095,1992.148184,2092.957725,2028.052531,,
Poland,POL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.4660407,1310.886134,1527.23208,1757.082411,2282.258923,3086.249505,3502.053176,3494.514496,3840.415812,3739.425672,3839.037772,4241.153069,4418.690514,4797.953918,5523.860232,6768.643731,7588.164112,9426.110411,11965.20988,9821.245459,10711.73688,11860.36635,11221.12128,11742.30289,12169.2254,10658.23183,10414.58498,11642.34937,12954.12655,,
Pre-demographic dividend,PRE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,244.3620758,418.7954386,384.1038,290.1776422,249.9942011,242.3763912,227.5917974,237.0070496,241.7268722,217.6799445,362.9906827,360.6853427,316.3400881,255.6888801,234.0978157,276.892034,308.1942027,319.2609551,334.0296557,331.0899138,336.1052751,333.9336832,391.3574914,424.5647786,486.7137104,561.0995499,723.708171,834.4342974,992.1881068,935.7262492,1044.296437,1129.05661,1229.152721,1336.387561,1421.433353,1267.031197,1108.71491,1076.253553,1070.545333,,
Puerto Rico,PRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,775.5260258,880.844929,1077.034409,1478.462918,1716.080152,1789.693495,1846.47815,1919.992182,2030.892273,2287.955868,2792.035956,2658.741551,2455.467117,2193.012428,1996.270411,2161.000636,3162.954648,3984.646105,4707.289388,5118.917446,6737.497412,7716.091165,9415.493788,8283.815146,8613.337889,10063.66346,10399.66299,9826.08886,10372.10505,10597.45574,9574.516289,9724.144296,10674.6581,13107.88982,14929.12017,15503.51646,16065.48563,18494.53277,19897.01259,18370.79993,17945.19749,18707.34112,16373.31368,17578.5376,17751.7818,15394.75639,16046.07227,17264.30127,18783.98041,,
Paraguay,PRY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.053098,1696.789683,1620.301236,1476.170976,1363.925133,1260.438679,1208.378672,1051.104342,1009.117182,1269.029985,1388.93818,1755.054608,2399.803934,3266.614228,2878.847113,3425.934705,4248.274745,4059.559117,4673.062089,4834.209311,4258.731756,4171.076262,4490.125729,4569.915308,,
West Bank and Gaza,PSE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1218.180892,1215.430898,1139.317814,1076.123299,1134.327321,1073.242049,1152.988616,1088.235243,1108.909218,1149.078404,1215.75564,1279.482774,1363.99896,1411.173994,1546.446899,1674.647768,1775.29696,1876.102837,1539.810976,1687.635417,1556.089353,1473.261676,1563.346077,1829.052261,2136.009849,2340.549202,2345.450993,2577.577858,2714.555372,2324.132781,2508.997517,2855.230592,3035.021612,3249.109618,3461.643499,3396.407866,3457.331491,3628.06279,3662.044509,,
Post-demographic dividend,PST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2417.562274,2648.66879,3048.549745,3657.422078,3983.971545,4409.048973,4752.809727,5322.518255,6377.452973,7183.267125,7818.253382,7837.118101,7792.178948,7991.878259,8356.714534,8737.514201,10648.92859,12301.65207,13853.07934,14261.7354,15857.4494,16588.65834,17658.32785,17548.73159,18740.58598,20701.21428,20771.76422,20356.43713,20467.81769,21317.72853,21563.26115,21276.08685,22046.62598,24606.08182,27273.79378,28564.31801,30015.74416,32290.43861,33351.61807,31201.38966,32764.62946,35179.22709,35161.99646,35316.35227,36013.81553,34014.08151,34466.84983,35834.86337,37638.0463,,
French Polynesia,PYF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1400.008769,1234.247365,1197.076602,1309.023307,3838.820214,5713.765278,6550.934632,7564.935612,8586.763003,,16282.43571,21827.12077,20113.02025,15288.95965,12021.25026,12293.77728,10892.92678,10188.60275,10278.7889,9187.738181,9637.495054,10310.61057,10903.03949,10150.09394,10623.27507,11285.56064,11146.45525,14158.64091,11462.76344,13027.1613,14975.7295,19942.44909,22299.62095,26078.73162,28444.32464,30363.42617,38174.71755,42647.14169,50730.45837,37135.7152,42001.32959,50936.0285,55283.12611,57247.29134,58398.77826,48011.15291,45001.81923,47807.94203,51536.27172,,
